time, dist, vel, acc, Sf, vmin, vmax, tmin, tmax, req_vel, req_acc, T, C0, C1, C2, C3, C4, C5, TL state, Fasullo;
11.599, 157.108, 10.0823, 0.0537907, 2.89193, 3, 15, 0, 15, -nan, -1.03768, 6.95009e-310, 0, 10.0823, 0.0537907, -0, -1.96381, 6.85072, 1, 232;
11.649, 157.618, 10.2678, 3.71056, 2.38163, 3, 15, 0, 15, -nan, -1.2827, 6.95009e-310, 0, 10.2678, 3.71056, -0, -220.558, 981.756, 1, 233;
11.699, 158.127, 9.89559, -7.4437, 1.87271, 3, 15, 0, 15, -nan, -0.680275, 6.95009e-310, 0, 9.89559, -7.4437, -1.30353e-12, 550.22, -2731.17, 1, 234;
11.749, 158.617, 9.9141, 0.370053, 1.38271, 3, 15, 0, 15, -nan, -0.335528, 6.95009e-310, 0, 9.9141, 0.370053, 7.05907, -6.6163, 2.03431, 1, 235;
11.799, 159.12, 10.1365, 4.44746, 0.880086, 3, 15, 0, 15, -nan, -0.28746, 6.95009e-310, 0, 10.1365, 4.44746, 1.02009, -2.36839, 0.762537, 1, 236;
11.849, 159.625, 9.87279, -5.27352, 0.375463, 3, 15, 0, 15, -nan, 0.387896, 6.95009e-310, 0, 9.87279, -5.27352, 13.7637, -10.3342, 2.89776, 1, 237;
11.899, 160.114, 9.89583, 0.460653, -0.114365, 3, 15, 0, 15, -nan, 0.726988, 6.95009e-310, 0, 9.89583, 0.460653, 6.94409, -6.54072, 2.01252, 1, 238;
11.949, 160.616, 10.1473, 5.02863, -0.616497, 3, 15, 0, 15, -nan, 0.73123, 6.95009e-310, 0, 10.1473, 5.02863, 0.127167, -1.70692, 0.552985, 1, 239;
11.999, 161.124, 10.0261, -2.42259, -1.1243, 3, 15, 0, 15, -nan, 1.24689, 6.95009e-310, 0, 10.0261, -2.42259, 10.5288, -8.69088, 2.56552, 1, 240;
12.049, 161.622, 10.0243, -0.0361074, -1.62228, 3, 15, 0, 15, -nan, 1.6147, 6.95009e-310, 0, 10.0243, -0.0361074, 7.52752, -6.89994, 2.11133, 1, 241;
12.099, 162.13, 10.2762, 5.03717, -2.13002, 3, 15, 0, 15, -nan, 1.60973, 6.95009e-310, 0, 10.2762, 5.03717, -0.062202, -1.49983, 0.481861, 1, 242;
12.149, 162.647, 10.3212, 0.899935, -2.64692, 3, 15, 0, 15, -nan, 1.89197, 6.95009e-310, 0, 10.3212, 0.899935, 5.78172, -5.51966, 1.67717, 1, 243;
12.199, 163.161, 10.3018, -0.387978, -3.1608, 3, 15, 0, 15, -nan, 2.25893, 6.95009e-310, 0, 10.3018, -0.387978, 7.50353, -6.62086, 1.97789, 1, 244;
12.249, 163.68, 10.5042, 4.04771, -3.68015, 3, 15, 0, 15, -nan, 2.31136, 6.95009e-310, 0, 10.5042, 4.04771, 1.10362, -2.22432, 0.695879, 1, 245;
12.299, 164.21, 10.6456, 2.82771, -4.21007, 3, 15, 0, 15, -nan, 2.44034, 6.95009e-310, 0, 10.6456, 2.82771, 2.65971, -3.22711, 0.985333, 1, 246;
12.349, 164.743, 10.691, 0.909886, -4.7433, 3, 15, 0, 15, -nan, 2.69459, 6.95009e-310, 0, 10.691, 0.909886, 5.20606, -4.87424, 1.4462, 1, 247;
12.399, 165.281, 10.8344, 2.86642, -5.28061, 3, 15, 0, 15, -nan, 2.80882, 6.95009e-310, 0, 10.8344, 2.86642, 2.3569, -2.91867, 0.881208, 1, 248;
12.449, 165.827, 11.0015, 3.34277, -5.82684, 3, 15, 0, 15, -nan, 2.88022, 6.95009e-310, 0, 11.0015, 3.34277, 1.48382, -2.24551, 0.675266, 1, 249;
12.499, 166.38, 11.1101, 2.1717, -6.37979, 3, 15, 0, 15, -nan, 3.02435, 6.95009e-310, 0, 11.1101, 2.1717, 2.96136, -3.17772, 0.934917, 1, 250;
12.549, 166.938, 11.2424, 2.64629, -6.93814, 3, 15, 0, 15, -nan, 3.12911, 6.95009e-310, 0, 11.2424, 2.64629, 2.15941, -2.58829, 0.760374, 1, 251;
12.599, 167.504, 11.4084, 3.31984, -7.50434, 3, 15, 0, 15, -nan, 3.1794, 6.95009e-310, 0, 11.4084, 3.31984, 1.05007, -1.78295, 0.523381, 1, 252;
12.649, 168.079, 11.5534, 2.89921, -8.07851, 3, 15, 0, 15, -nan, 3.2503, 6.95009e-310, 0, 11.5534, 2.89921, 1.46769, -2.00402, 0.580243, 1, 253;
12.699, 168.66, 11.6961, 2.85544, -8.65954, 3, 15, 0, 15, -nan, 3.31675, 6.95009e-310, 0, 11.6961, 2.85544, 1.37595, -1.89092, 0.542824, 1, 254;
12.749, 169.248, 11.8589, 3.25477, -9.24825, 3, 15, 0, 15, -nan, 3.34871, 6.95009e-310, 0, 11.8589, 3.25477, 0.673421, -1.37664, 0.393747, 1, 255;
12.799, 169.845, 12.0193, 3.20958, -9.84521, 3, 15, 0, 15, -nan, 3.37612, 6.95009e-310, 0, 12.0193, 3.20958, 0.579562, -1.266, 0.358771, 1, 256;
12.849, 170.45, 12.1742, 3.09784, -10.45, 3, 15, 0, 15, -nan, 3.40381, 6.95009e-310, 0, 12.1742, 3.09784, 0.584203, -1.22391, 0.343496, 1, 257;
12.899, 171.063, 12.3369, 3.25376, -11.0626, 3, 15, 0, 15, -nan, 3.41416, 6.95009e-310, 0, 12.3369, 3.25376, 0.230618, -0.952033, 0.26549, 1, 258;
12.949, 171.684, 12.5022, 3.30508, -11.6835, 3, 15, 0, 15, -nan, 3.41419, 6.95009e-310, 0, 12.5022, 3.30508, 0.0200029, -0.775791, 0.214668, 1, 259;
12.999, 172.313, 12.664, 3.23637, -12.3126, 3, 15, 0, 15, -nan, 3.4121, 6.95009e-310, 0, 12.664, 3.23637, -0.0243069, -0.710073, 0.194713, 1, 260;
13.049, 172.95, 12.8274, 3.26829, -12.9498, 3, 15, 0, 15, -nan, 3.40151, 6.95009e-310, 0, 12.8274, 3.26829, -0.197716, -0.564672, 0.153663, 1, 261;
13.099, 173.595, 12.9927, 3.306, -13.5952, 3, 15, 0, 15, -nan, 3.38223, 6.95009e-310, 0, 12.9927, 3.306, -0.375228, -0.419466, 0.113293, 1, 262;
13.149, 174.249, 13.1562, 3.26995, -14.2489, 3, 15, 0, 15, -nan, 3.35925, 6.95009e-310, 0, 13.1562, 3.26995, -0.451172, -0.341292, 0.0914184, 1, 263;
13.199, 174.911, 13.3189, 3.25306, -14.9106, 3, 15, 0, 15, -nan, 3.33155, 6.95009e-310, 0, 13.3189, 3.25306, -0.547625, -0.252667, 0.0671491, 1, 264;
13.249, 175.581, 13.4817, 3.25709, -15.5806, 3, 15, 0, 15, -nan, 3.29799, 6.95009e-310, 0, 13.4817, 3.25709, -0.667403, -0.151754, 0.0400304, 1, 265;
13.299, 176.259, 13.6432, 3.22923, -16.2586, 3, 15, 0, 15, -nan, 3.26079, 6.95009e-310, 0, 13.6432, 3.22923, -0.741988, -0.0811048, 0.0212297, 1, 266;
13.349, 176.945, 13.8029, 3.19478, -16.9447, 3, 15, 0, 15, -nan, 3.22056, 6.95009e-310, 0, 13.8029, 3.19478, -0.804089, -0.0201224, 0.00522719, 1, 267;
13.399, 177.639, 13.9615, 3.17261, -17.6387, 3, 15, 0, 15, -nan, 3.17671, 6.95009e-310, 0, 13.9615, 3.17261, -0.878175, 0.0464297, -0.0119734, 1, 268;
13.449, 178.341, 14.1185, 3.14, -18.3407, 3, 15, 0, 15, -nan, 3.13006, 6.95009e-310, 0, 14.1185, 3.14, -0.935473, 0.10106, -0.0258731, 1, 269;
13.499, 179.05, 14.2734, 3.09795, -19.0504, 3, 15, 0, 15, -nan, 3.08138, 6.95009e-310, 0, 14.2734, 3.09795, -0.977352, 0.144818, -0.0368099, 1, 270;
13.549, 179.768, 14.4264, 3.05977, -19.7678, 3, 15, 0, 15, -nan, 3.03057, 6.95009e-310, 0, 14.4264, 3.05977, -1.02078, 0.188141, -0.0474894, 1, 271;
13.599, 180.493, 14.5774, 3.01919, -20.4929, 3, 15, 0, 15, -nan, 2.97795, 6.95009e-310, 0, 14.5774, 3.01919, -1.05808, 0.226519, -0.0567869, 1, 272;
13.649, 180.493, 14.5774, 3.01919, -20.4929, 3, 15, 0, 15, -nan, 2.92533, 6.95009e-310, 0, 14.5774, 3.01919, -1.05808, 0.226519, -0.0567869, 1, 273;
